TIC ID,class,confidence
200805703,Negative,0.95197946
33469017,Negative,0.9519788
13728268,Negative,0.95197707
293414110,Negative,0.95197546
49770572,Negative,0.95197386
142985735,Negative,0.9519729
8280014,Negative,0.9519707
359895338,Negative,0.95196998
329248682,Negative,0.95196974
200658775,Negative,0.95196962
24402876,Negative,0.95196855
125693895,Negative,0.95196438
167672876,Negative,0.9519639
175740659,Negative,0.95196372
461130390,Negative,0.95196265
46263436,Negative,0.95196164
24975405,Negative,0.95196134
41841376,Negative,0.95195872
232478266,Negative,0.9519527
418912638,Negative,0.95195258
149599157,Negative,0.95195192
260373412,Negative,0.95195073
76302498,Negative,0.95195055
141610136,Negative,0.95195019
318122098,Negative,0.95194834
47878324,Negative,0.95194823
352010858,Negative,0.95194781
393651344,Negative,0.95194489
376974392,Negative,0.95194417
300291605,Negative,0.95193702
421073661,Negative,0.95193607
270583773,Negative,0.95193225
422947243,Negative,0.95193064
7854509,Negative,0.95192468
393515365,Negative,0.95192397
317066572,Negative,0.95192295
387609871,Negative,0.95192254
130926341,Negative,0.95192254
159297073,Negative,0.95192134
167341706,Negative,0.95192063
27067212,Negative,0.95191824
393963364,Negative,0.95191771
468987682,Negative,0.95191544
111756010,Negative,0.95191425
117273138,Negative,0.951914132
273573230,Negative,0.9519124
27080000,Negative,0.9519124
406941449,Negative,0.9519096
384883248,Negative,0.9519074
209456267,Negative,0.95190418
376930057,Negative,0.95190394
231715071,Negative,0.95190388
232966073,Negative,0.95190215
272469767,Negative,0.95190126
150266341,Negative,0.95190114
260192487,Negative,0.95190084
100101359,Negative,0.95190042
7626252,Negative,0.95190006
243170635,Negative,0.95189995
304093228,Negative,0.95189869
167551205,Negative,0.95189869
267991635,Negative,0.95189822
407771016,Negative,0.95189661
362099882,Negative,0.95189357
195184445,Negative,0.95189059
159463554,Negative,0.95189047
74881783,Negative,0.95189005
231193125,Negative,0.95188713
229602509,Negative,0.95188665
247399146,Negative,0.95188582
402290141,Negative,0.951884389
167089966,Negative,0.95188183
335217581,Negative,0.95187902
394246136,Negative,0.95187664
301345473,Negative,0.95187587
393813601,Negative,0.95187426
201290843,Negative,0.95187348
117272469,Negative,0.951867342
445865490,Negative,0.95186681
142933008,Negative,0.95186532
28650124,Negative,0.951862156
461565600,Negative,0.95186174
233153144,Negative,0.95185977
39164133,Negative,0.95185667
389360228,Negative,0.95185614
3804127,Negative,0.95185256
326214489,Negative,0.95185113
259928587,Negative,0.9518503
25078587,Negative,0.95184922
316770625,Negative,0.95184767
234302930,Negative,0.95184749
197293054,Negative,0.95184273
192790234,Negative,0.95184273
24622489,Negative,0.95183712
323476541,Negative,0.95183647
32444409,Negative,0.95183605
99905110,Negative,0.95183539
294779503,Negative,0.95183355
138685021,Negative,0.95183259
100531768,Negative,0.951831937
436541127,Negative,0.9518314
198076999,Negative,0.95182931
289447853,Negative,0.95182705
91841673,Negative,0.95182687
377053036,Negative,0.95182633
116658665,Negative,0.95182103
20069306,Negative,0.95181984
301246687,Negative,0.95181906
246898984,Negative,0.95181543
98491357,Negative,0.95181358
103891824,Negative,0.95181108
293334147,Negative,0.95180285
167363342,Negative,0.95180219
49554504,Negative,0.95179737
171523495,Negative,0.95179725
33208606,Negative,0.95179123
376871715,Negative,0.95179075
377053036,Negative,0.95178992
7691236,Negative,0.95178992
421862773,Negative,0.95178902
452384185,Negative,0.9517886
66468385,Negative,0.9517886
229795380,Negative,0.95178688
326526742,Negative,0.95178676
91547510,Negative,0.95178622
437327504,Negative,0.95177889
301501262,Negative,0.95177674
400512593,Negative,0.9517765
66436133,Negative,0.95177197
437701897,Negative,0.95176917
142104707,Negative,0.95176905
283770987,Negative,0.95176893
150229414,Negative,0.95176649
47119135,Negative,0.95176607
17412396,Negative,0.95176518
251857086,Negative,0.95175904
83387081,Negative,0.95175904
157038743,Negative,0.9517588
251042712,Negative,0.95175743
24611034,Negative,0.95175707
309698647,Negative,0.95175689
303524265,Negative,0.951755702
300707487,Negative,0.95175534
66733986,Negative,0.95175481
429035071,Negative,0.95175451
243143849,Negative,0.95174921
272748153,Negative,0.95174825
113978044,Negative,0.95174789
377107065,Negative,0.95174706
167723837,Negative,0.9517467
412054152,Negative,0.95174658
271136117,Negative,0.95174432
231851902,Negative,0.95174336
364905307,Negative,0.95174217
262710492,Negative,0.95174026
24585268,Negative,0.95173895
247005469,Negative,0.95173687
251192039,Negative,0.95173687
142104483,Negative,0.95173496
229483336,Negative,0.95173484
259518777,Negative,0.9517346
390129788,Negative,0.9517287
415389151,Negative,0.951726437
219195570,Negative,0.95172554
279741691,Negative,0.95172328
8053031,Negative,0.95172298
284477472,Negative,0.95171809
272192353,Negative,0.95171648
269858127,Negative,0.95171499
469019178,Negative,0.95171344
317105773,Negative,0.951713264
268822455,Negative,0.95171064
468147762,Negative,0.95170927
230122490,Negative,0.95170647
257720647,Negative,0.95170408
249065094,Negative,0.9516989
318184642,Negative,0.95169413
31961368,Negative,0.95169401
307164510,Negative,0.95169121
426985449,Negative,0.95168984
293113685,Negative,0.95168895
293360241,Negative,0.95168871
141825769,Negative,0.95168442
198312247,Negative,0.95168298
279482487,Negative,0.95168269
142056503,Negative,0.95168054
91616612,Negative,0.95168042
318120653,Negative,0.95168012
79155403,Negative,0.95168
167570320,Negative,0.95167589
58489830,Negative,0.95167553
153797499,Negative,0.95167392
1149220,Negative,0.95167392
354307270,Negative,0.95166779
282920596,Negative,0.95166433
31312988,Negative,0.95166218
297547471,Negative,0.95166153
270062320,Negative,0.95165914
34783024,Negative,0.95165688
39046334,Negative,0.95165658
97478365,Negative,0.95165604
99879898,Negative,0.95165527
141547385,Negative,0.95165312
389400613,Negative,0.95164782
418810935,Negative,0.9516474
33198004,Negative,0.95164692
139539133,Negative,0.95164305
335307099,Negative,0.9516328
318360343,Negative,0.95163214
9625308,Negative,0.95163131
165880434,Negative,0.95163041
159331935,Negative,0.95163035
85243858,Negative,0.95163023
55782085,Negative,0.95163012
365068942,Negative,0.95162815
183720773,Negative,0.95162797
232069748,Negative,0.95162612
293457399,Negative,0.95162547
50129390,Negative,0.95162481
1201359434,Negative,0.95162469
445853920,Negative,0.95162243
239618283,Negative,0.95162243
21575852,Negative,0.95162189
117159855,Negative,0.95162123
405540666,Negative,0.95162028
402488559,Negative,0.95161974
141978356,Negative,0.95161963
385141808,Negative,0.95161951
7469577,Negative,0.95161909
260503427,Negative,0.95161778
293326476,Negative,0.95161653
158170161,Negative,0.95161629
209369156,Negative,0.95161414
389925842,Negative,0.95161319
209461997,Negative,0.95161146
25195901,Negative,0.95161122
167921546,Negative,0.95160806
38142837,Negative,0.95160764
234346754,Negative,0.95160538
418781027,Negative,0.95160484
230077294,Negative,0.95160258
424384081,Negative,0.95160234
230220441,Negative,0.95160216
150395314,Negative,0.95160019
329246886,Negative,0.95159364
401722843,Negative,0.95159322
402213801,Negative,0.95159286
66397789,Negative,0.95159167
444003402,Negative,0.951589406
125632300,Negative,0.95158929
309862671,Negative,0.95158464
158834339,Negative,0.95157945
198409182,Negative,0.9515782
443962314,Negative,0.95157379
1400989060,Negative,0.95157105
408412065,Negative,0.9515698
467602806,Negative,0.95156676
42386749,Negative,0.95156598
117413047,Negative,0.95156521
167759382,Negative,0.95156515
172420938,Negative,0.95155895
328901958,Negative,0.95155585
260270104,Negative,0.95155358
405937495,Negative,0.951549351
192787165,Negative,0.95154697
287079555,Negative,0.95154691
270898354,Negative,0.95154691
219795372,Negative,0.95154083
234278995,Negative,0.95153922
158983792,Negative,0.95153803
309657644,Negative,0.95153499
266476391,Negative,0.95153481
349766083,Negative,0.95153242
158070114,Negative,0.95153058
141771831,Negative,0.95153028
69948352,Negative,0.95152974
231805611,Negative,0.95152402
100473831,Negative,0.95152152
32921338,Negative,0.95152068
365293414,Negative,0.95151913
8198438,Negative,0.95151871
309616205,Negative,0.95151722
44898783,Negative,0.95151621
234505600,Negative,0.95151579
244166864,Negative,0.95151556
468963079,Negative,0.95151556
201227481,Negative,0.95151222
301610584,Negative,0.95151073
427587689,Negative,0.95151061
173864306,Negative,0.95151019
142386911,Negative,0.95150781
382624951,Negative,0.95150501
243190819,Negative,0.95150369
403112187,Negative,0.95150316
16451864,Negative,0.95150155
443899684,Negative,0.95150089
228966756,Negative,0.95149899
176778021,Negative,0.95149583
445830686,Negative,0.95149475
385504118,Negative,0.95149463
137419873,Negative,0.95149434
167004666,Negative,0.95149279
243057445,Negative,0.95149159
458684509,Negative,0.95149052
241765355,Negative,0.951487422
264294613,Negative,0.95148706
28077718,Negative,0.951485932
362896487,Negative,0.95148581
364100668,Negative,0.95148355
285928714,Negative,0.95148075
336798990,Negative,0.95147663
167247620,Negative,0.95147252
351865629,Negative,0.95147067
234503929,Negative,0.95146507
27352685,Negative,0.95146358
349569156,Negative,0.95145851
58950647,Negative,0.9514572
309757953,Negative,0.95145696
459056146,Negative,0.95145667
113730902,Negative,0.95145482
18470877,Negative,0.95145106
312113740,Negative,0.95144832
290171229,Negative,0.95144832
234490301,Negative,0.95144737
243017669,Negative,0.95144641
293359066,Negative,0.95144576
167718170,Negative,0.95144361
410426254,Negative,0.95144254
443886717,Negative,0.95144147
38952521,Negative,0.95144057
293480233,Negative,0.9514395
453102116,Negative,0.95143807
69812185,Negative,0.95143807
117506644,Negative,0.95143628
16652065,Negative,0.95143563
7427827,Negative,0.95143509
219396489,Negative,0.95143485
167551205,Negative,0.95143461
71561284,Negative,0.95143402
167044529,Negative,0.95143074
281659996,Negative,0.95143056
142083545,Negative,0.95142752
100554627,Negative,0.95142537
337133892,Negative,0.95142061
259472393,Negative,0.95142061
29831948,Negative,0.9514178
388843389,Negative,0.95141125
99866631,Negative,0.95140594
376987197,Negative,0.95140463
249984869,Negative,0.95140451
284849824,Negative,0.95140421
50270642,Negative,0.95140398
205443284,Negative,0.95140368
143008312,Negative,0.95140368
206485144,Negative,0.95139915
309698540,Negative,0.95139623
49733230,Negative,0.95139503
150359550,Negative,0.95139408
302439909,Negative,0.95139384
206614157,Negative,0.95139366
270672661,Negative,0.95139146
293272897,Negative,0.95139027
422441146,Negative,0.95138639
234342418,Negative,0.95138586
234823532,Negative,0.95137948
121551602,Negative,0.95137876
176069922,Negative,0.95137823
231845749,Negative,0.95137703
293436855,Negative,0.95137423
83791605,Negative,0.95137149
307957609,Negative,0.95136976
408423525,Negative,0.95136958
141870861,Negative,0.95136946
301521799,Negative,0.95136547
50055755,Negative,0.95136547
16156031,Negative,0.9513647
67096234,Negative,0.95136189
77893331,Negative,0.95136118
140915182,Negative,0.95136106
209459577,Negative,0.95136064
25118841,Negative,0.95135897
286396727,Negative,0.951355994
293379446,Negative,0.95135522
373189574,Negative,0.95135444
49735027,Negative,0.95135164
167696897,Negative,0.95135081
310338149,Negative,0.95134938
426800568,Negative,0.95134896
913467,Negative,0.95134658
234335059,Negative,0.95134604
453079527,Negative,0.95134419
166803883,Negative,0.95134252
325412196,Negative,0.95134026
141909056,Negative,0.9513396
356306851,Negative,0.95133513
260969187,Negative,0.95133483
425819131,Negative,0.95133454
247395575,Negative,0.95133054
42805906,Negative,0.95132977
192797050,Negative,0.95132697
388777035,Negative,0.95132434
286311336,Negative,0.95132428
450334515,Negative,0.95131922
55479156,Negative,0.95131433
303473707,Negative,0.95131326
25195901,Negative,0.95131314
150356826,Negative,0.95130926
7785250,Negative,0.95130897
83457037,Negative,0.951308966
37908503,Negative,0.95130777
91968118,Negative,0.951301157
125632585,Negative,0.9513005
293166303,Negative,0.95129877
33831666,Negative,0.95129395
401985209,Negative,0.95129365
175796477,Negative,0.95129019
123203822,Negative,0.95129007
175342467,Negative,0.95128995
8000794,Negative,0.95128942
49735337,Negative,0.95128781
53550482,Negative,0.95128745
293195252,Negative,0.95128691
7618017,Negative,0.95128673
133574613,Negative,0.95128542
89542936,Negative,0.95128447
55557919,Negative,0.95128423
335500031,Negative,0.95128411
142519946,Negative,0.95128262
327709426,Negative,0.95128155
350021512,Negative,0.95128089
307021847,Negative,0.95128006
38204813,Negative,0.95127904
251079211,Negative,0.9512769
402025640,Negative,0.95127636
243878274,Negative,0.95127314
418755870,Negative,0.951273024
49733264,Negative,0.95127261
219396489,Negative,0.95127213
52773174,Negative,0.95127207
198212686,Negative,0.95127159
41337914,Negative,0.95127159
271894355,Negative,0.95127153
247014022,Negative,0.95127052
149914748,Negative,0.95126837
116945631,Negative,0.9512673
160153492,Negative,0.95126623
293392321,Negative,0.95126092
142052892,Negative,0.95125961
436846724,Negative,0.9512592
242787372,Negative,0.95125717
1551691535,Negative,0.9512561
173144731,Negative,0.9512552
293162981,Negative,0.95125294
175476099,Negative,0.95125026
452509339,Negative,0.95124829
115323557,Negative,0.95124304
24972791,Negative,0.95123893
141334398,Negative,0.95123839
372818363,Negative,0.95123345
401421957,Negative,0.95123237
141977625,Negative,0.95122641
242987053,Negative,0.951220572
293341506,Negative,0.95121896
309801638,Negative,0.95121706
49624170,Negative,0.95121682
16773695,Negative,0.95121521
122614641,Negative,0.95120949
